url,title_list,author_list,time_list,content_list,tag_list
https://dongqiudi.com/articles/2120120.html,数说足球丨在俄罗斯圣彼得堡进行的瑞士与西班牙的欧...,Laoshu,07-03 02:56,['数说足球丨在俄罗斯圣彼得堡进行的瑞士与西班牙的欧洲杯1/4决赛常规时间以及加时赛已经结束，本场比赛瑞士门将索莫表现神勇，献出10次扑救，创下本届赛事单场扑救次数最多的纪录。'],"['瑞士', '门兴格拉德巴赫', '索默']"
https://dongqiudi.com/articles/2120089.html,今晚无论输赢，请记住他的名字：sommer！,四惠东巴洛特利,07-03 02:51,['今晚无论输赢，\n请记住他的名字：sommer！'],"['瑞士', '门兴格拉德巴赫', '索默']"
https://dongqiudi.com/articles/2120086.html,如果索默的个子再高一点，我相信这个夜晚会彻底属于...,Nefelibataer,07-03 02:49,['如果索默的个子再高一点，我相信这个夜晚会彻底属于他，罗德里的点球只差一点就能碰到了。乌奈西蒙也很强，扑点时一直在左右横跳确实很影响对手。\n另外，板鸭能不能别一领先就开始控球狂魔模式[裂开]'],"['瑞士', '门兴格拉德巴赫', '索默']"
https://dongqiudi.com/articles/2120084.html,门神，更是战神！,ECHOFOOTBALL,07-03 02:48,['门神，更是战神！'],"['瑞士', '门兴格拉德巴赫', '索默']"
https://dongqiudi.com/articles/2120042.html,第7次扑救，刷新本届欧洲杯单场扑救纪录；第8次扑...,ECHOFOOTBALL,07-03 02:32,['第7次扑救，\n刷新本届欧洲杯单场扑救纪录；\n第8次扑救，\n刷新本届欧洲杯单场扑救纪录；\n第9次扑救，\n刷新本届欧洲杯单场扑救纪录；\n第10次扑救，\n刷新本届欧洲杯单场扑救纪录。'],"['瑞士', '门兴格拉德巴赫', '索默']"
https://dongqiudi.com/articles/2120041.html,11-11足球原创//原创壁纸系列索默，门兴之高...,11-11football,07-03 02:32,['11-11足球原创//原创壁纸系列\n索默，门兴之高岭，瑞士之坚城。\n故以知国有干城，虽乱而弗难定也。\n纵冥沧烈日，吾安惧乎！'],"['瑞士', '门兴格拉德巴赫', '索默']"
https://dongqiudi.com/articles/2120023.html,战西班牙索默10次扑救，是本届欧洲杯单场扑救最多的门将,ETChalmers,07-03 02:21,"['欧洲杯1/4决赛，瑞士点球大战不敌西班牙，瑞士队门将索默在本场比赛中奉献了10次扑救，是本届欧洲杯至今单场扑救最多的门将。', '此役对阵西班牙，瑞士门将索默多次将对方的射门拒之门外。', '加时赛120分钟战罢，这位门兴门将作出了10次扑救，据统计，索默是本届欧洲杯至今单场扑救最多的门将。']","['瑞士', '门兴格拉德巴赫', '索默']"
https://dongqiudi.com/articles/2120019.html,莱比锡红牛新援安德烈—席尔瓦上赛季德甲进球集锦,葡超联赛新闻,07-03 02:18,[],"['法兰克福', 'RB莱比锡', '安德烈-席尔瓦']"
https://dongqiudi.com/articles/2120014.html,矮个子门将索默丨这场比赛要封神？欧洲杯最矮门将索...,青茵小孟,07-03 02:15,['矮个子门将索默丨这场比赛要封神？欧洲杯最矮门将索默和最高门将库尔图瓦对比！本届门将平均身高1米91，但仅1米83的瑞士门将高接抵挡保卫球门，保卫瑞士前进的步伐！让我们看看接下来会发是什么！[我操！][我操！][我操！]'],"['瑞士', '门兴格拉德巴赫', '索默']"
https://dongqiudi.com/articles/2120011.html,除了乌龙球，目前西班牙7次射正都对索默无效。,ECHOFOOTBALL,07-03 02:14,['除了乌龙球，目前西班牙7次射正都对索默无效。'],"['西班牙', '瑞士', '门兴格拉德巴赫', '索默']"
