url,title_list,author_list,time_list,content_list,tag_list
https://dongqiudi.com/articles/2133449.html,2017年的皇马，你还记得吗？,足球放送,07-09 20:01,['2017年的皇马，你还记得吗？'],['皇家马德里']
https://dongqiudi.com/articles/2133446.html,享受假期，齐达内晒出与小狗狗的合照,桀骜丶野心家,07-09 19:58,"['前皇马主教练齐达内正在享受假期，他再度晒出了与可爱小狗狗的合照。', '此前齐达内就在社交媒体上分享过小狗狗的照片，此番他带着小宠物一同到了海边度假，并晒出了与小狗狗的合照。', '自上赛季结束离开皇马帅位后，齐达内一直在休息中。']","['皇家马德里', '齐达内']"
https://dongqiudi.com/articles/2133444.html,历史上的今天：本泽马亮相伯纳乌，银河战舰二期组建...,Football-News,07-09 19:57,['历史上的今天：本泽马亮相伯纳乌，银河战舰二期组建成型\n\n2009年7月9日，年仅22岁的本泽马以3000万欧元的转会费从法甲里昂加盟白衣军团，正式亮相伯纳乌，与皇马签约。\n\n至此，加上此前签下的C罗和卡卡，皇马重金打造的银河战舰二期基本成型。\n\n12年后的今天，本泽马是三人当中唯一还留在皇马的球员。本泽马效力皇马12年，一共打进了279粒进球，送出144次助攻，在皇马队史射手榜上排名第五，是皇马的队史助攻王。'],"['皇家马德里', '本泽马']"
https://dongqiudi.com/articles/2133464.html,#梅西为留巴萨接受降薪一半# 梅西同意降薪一半以...,足球大会,07-09 19:55,"['梅西同意降薪一半以上？这一说法，此前从没有出现过。在此前西班牙媒体的报道称，梅西和巴萨已经谈妥了合同，只等巴萨搞定工资帽就签约。', '按照西媒此前的说法，梅西将与巴萨签下一份特殊的合同。在未来两年间，梅西以球员身份效力于巴萨。在两年后，梅西将去美国踢球，他会出任巴萨形象大使，巴萨会继续为他支付工资。说得简单点，巴萨把两年薪水分摊到五年支付给梅西。梅西经济上没损失，巴萨未来两年薪资压力也不会太大。但这份合同，并没有得到西甲官方的认可。']","['巴塞罗那', '梅西']"
https://dongqiudi.com/articles/2133442.html,莫拉塔的欧洲杯进球与点球,9号半之花,07-09 19:55,['本届欧洲杯莫拉塔的进球与点球纪录集锦'],"['西班牙', '莫拉塔']"
https://dongqiudi.com/articles/2133439.html,备战新赛季，皇马球员上身高科技进行体测,切尔西遇上巴萨,07-09 19:53,[],['皇家马德里']
https://dongqiudi.com/articles/2133412.html,布莱斯维特：感谢球迷的支持，我们有幸与整个丹麦分享美好,看镜子的人,07-09 19:37,"['欧洲杯半决赛中，丹麦队在面对三狮军团英格兰的比赛中以1-2的比分落败，结束了本次欧洲杯之旅。赛后，丹麦前锋布莱斯维特对在欧洲杯期间支持丹麦队的球迷们表示了感谢。', '布莱斯维特在社交媒体写道：“不幸的是，与这支球队的一场奇妙冒险已经结束。我们度过了疯狂的几周，充满了激动人心的情感、美好的时刻和一生的回忆，我们有幸与整个丹麦分享。”', '在对未能进入决赛表示失望后，布莱斯维特承认：“在这个时候，失望当然是巨大的，因为我们的期望更高，但我为我们所取得的成就感到骄傲，我迫不及待地想看到这支球队的美好时刻。我非常感谢你们在这段时间里给我们的一切。你们的支持是无法形容的，没有你们这一切都不可能。”']","['丹麦', '巴塞罗那', '布莱斯维特']"
https://dongqiudi.com/articles/2133411.html,记者：利物浦4000万欧+奖金浮动报价萨乌尔，马竞要5000万,桀骜丶野心家,07-09 19:37,"['据记者Gianluigi Dragone报道，利物浦和萨乌尔的转会谈判正在顺利进行之中。', '据报道表示，利物浦想要引进萨乌尔，而他们的报价已经接近于马竞CEO的要求。', '目前，利物浦为马竞送上的报价是4000万欧元+浮动，而马竞方面希望在萨乌尔身上直接得到5000万欧元的转会费，不需要额外浮动奖金。', '记者表示，双方的谈判正在继续进行中。']","['利物浦', '马德里竞技', '萨乌尔']"
https://dongqiudi.com/articles/2133431.html,#梅西为留巴萨接受降薪50%# 《队报》记者消息...,足球大会,07-09 19:35,['《队报》记者消息，为能留巴萨踢球，梅西已经接受降薪50%！'],"['巴塞罗那', '梅西']"
https://dongqiudi.com/articles/2133401.html,决战欧洲杯：欧洲悲系列电影，咪咕视频上映中！,咪咕体育,07-09 19:33,"['欧洲杯上的欧洲悲', '比利时黄金一代的沙漏还剩多少时间', '西班牙终未复辟传控盛世的美梦', '丹麦人脚上的水晶球鞋不是易碎品', '欧洲悲系列电影，咪咕视频上映中', '#欧洲杯悲情时刻 #5G欧洲杯上咪咕视频', 'http://s.miguvideo.com/3yIVfyI']","['丹麦', '西班牙', '比利时']"
