article_id,url,title,author,time,content,tags,img_url
2146997,https://dongqiudi.com/articles/2146997.html,罗本第二次宣布结束职业生涯，拜仁再次表示感谢,骆驼飞鸟鱼刺,07-15 22:08,"['北京时间周四下午，前拜仁慕尼黑球星罗本宣布自己第二次结束职业生涯，对此拜仁慕尼黑官方主页也再次向罗本表示感谢。', '罗本写道：“亲爱的朋友们，我决定停止我的足球生涯，这是一个非常艰难的决定，我要感谢大家的支持。”2019年时，罗本就曾宣布结束职业生涯，不过他之后又复出，加盟了家乡球队格罗宁根。', '在罗本第二次宣布结束职业生涯之后，拜仁慕尼黑官方主页再次向罗本表示感谢。拜仁官方主页表示：“感谢你，罗本，感谢！无与伦比的职业生涯。#MiaSanMia”。拜仁官方也上传了罗本在拜仁时的精彩视频，表示对罗本的感谢。']","['拜仁慕尼黑', '格罗宁根', '罗本']",https://xyimg1.qunliao.info/fastdfs6/M00/29/00/280x210/crop/-/rBUCgGDwQTKAXtLYAADmD7i2yWI844.jpg
2146984,https://dongqiudi.com/articles/2146984.html,图片报：舒波-莫廷在训练中射门几乎全进，纳格尔斯曼很开心,骆驼飞鸟鱼刺,07-15 22:03,"['拜仁慕尼黑前锋舒波-莫廷已经回到了球队的训练中，德国媒体《图片报》报道了舒波-莫廷的训练情况，报道称纳格尔斯曼对舒波-莫廷在训练中的表现很满意。', '在球队周四的训练结束之后，舒波-莫廷自己又进行了25分钟的加练，其中15分钟有球练习，10分钟的冲刺跑。', '在加练的时候，拜仁慕尼黑体能教练Broich，两名助理教练赞布罗德以及托普穆勒，还有主教练纳格尔斯曼四名教练一起在关注着舒波-莫廷。', '报道称在射门训练中，面对门将霍夫曼的守门，舒波-莫廷几乎每脚射门都取得进球，这让纳格尔斯曼非常开心。', '拜仁将在周末的热身赛中对阵科隆，报道称，因为刚刚从假期中返回，舒波-莫廷是否会首发出场还不确定，纳帅有可能排出齐尔克泽、席布以及蒂尔曼3名年轻球员首发。']","['拜仁慕尼黑', '舒波-莫廷', '纳格尔斯曼']",https://csimg2.qunliao.info/fastdfs6/M00/28/FF/280x210/crop/-/rBUCgGDwP--AQ0DKAAHsHIrtvvQ371.jpg
2146877,https://dongqiudi.com/articles/2146877.html,外媒：热刺等多支英超球队对沙尔克前锋霍普感兴趣,马乔ll,07-15 21:22,"['据《90min》报道，热刺对沙尔克前锋霍普感兴趣。', '报道称，纽卡、狼队和南安普顿都对这位20岁的美国球员很感兴趣，他与沙尔克的合同只剩下两年了。', '热刺希望击败他们的英超对手签下霍普，沙尔克准备为他标价大约400万英镑。霍普在上赛季的德甲中为沙尔克出场22次，贡献6球1助攻']","['托特纳姆热刺', '沙尔克04', '霍普']",https://bdimg1.qunliao.info/tos-cn-i-j5hyufq5o6/fastdfs6/M00/1A/9C/rBUESWDByb2AXsWLAAKwxOMltkk022.jpg~tplv-j5hyufq5o6-crop:280:210.jpeg
2146855,https://dongqiudi.com/articles/2146855.html,罗马诺：多特还没收到对哈兰德的正式报价，如无意外他将留队,大风车keith,07-15 21:08,"['据知名记者罗马诺的报道，多特还没收到对哈兰德的正式报价，如无意外，这名挪威国脚将会留队。', '罗马诺在社交媒体上透露：“目前多特还没有收到任何对于哈兰德的正式报价，他们知道切尔西对哈兰德感兴趣，不过大黄蜂的态度也很明确，那就是如果没有‘疯狂’的报价，那么哈兰德就会留队。”', '“如果今夏哈兰德留队，那么明年夏天很多俱乐部都会加入他的争夺战，因为届时他的合同中7500万欧的违约金条款将生效。”']","['多特蒙德', '切尔西', '哈兰德']",https://csimg2.qunliao.info/fastdfs6/M00/11/B2/280x210/crop/-/rBUESWChemaAE96lAAIbd_37pkc487.jpg
2146820,https://dongqiudi.com/articles/2146820.html,（espn）再见罗本！永远的小飞侠！永远忘不了你...,eeeCstasy,07-15 20:57,"[""（espn）再见罗本！永远的小飞侠！\n永远忘不了你被替换下场后生的闷气，以及拜仁队友们那肆意的笑容。\nNever forget when Arjen Robben started sulking after getting taken off and his Bayern teammates couldn't stop laughing.""]","['拜仁慕尼黑', '格罗宁根', '罗本']",https://img.qunliao.info/8D7dMTnd_7253536261.mp4?vframe/jpg/offset/1
2146826,https://dongqiudi.com/articles/2146826.html,拜仁官方社媒祝福第二次退役的罗本，表示罗本会永远...,天tian足球,07-15 20:56,['拜仁官方社媒祝福第二次退役的罗本，表示罗本会永远存在，永远感谢你所做的一切！'],"['拜仁慕尼黑', '罗本']",https://csimg2.qunliao.info/fastdfs6/M00/28/F9/280x210/crop/-/rBUCgGDwMJiAcugLAAME0_ee8cw436.jpg
2146781,https://dongqiudi.com/articles/2146781.html,自18/19赛季以来，桑乔五大联赛助攻数仅次于穆勒和梅西,ETChalmers,07-15 20:39,"['据统计，自2018/19赛季以来，桑乔在德甲一共送出了41次助攻，是同期五大联赛助攻数第三多的球员，仅次于穆勒和梅西。', '2018/19赛季起，桑乔成为了多特的绝对主力。过去三个赛季里，这位英格兰边锋代表大黄蜂在德甲出场102次，打入37球，并送出41次助攻。', '据统计，自2018/19赛季以来，桑乔五大联赛助攻次数仅次于穆勒(48)和梅西(43)，同期联赛直接参与进球则位列英格兰球员之首，一共直接参与了78粒联赛进球，与凯恩并列。但桑乔效率更高，每87分钟制造一球，凯恩则每104次分钟直接参与1球。']","['多特蒙德', '托马斯-穆勒', '梅西', '哈里-凯恩', '桑乔']",https://xyimg1.qunliao.info/fastdfs6/M00/28/F6/280x210/crop/-/rBUCgGDwKtGAaEbiAGpK2umY_Zk530.jpg
2146778,https://dongqiudi.com/articles/2146778.html,罗马诺：多特蒙德还没有收到任何关于哈兰德的正式报...,天tian足球,07-15 20:38,['罗马诺：多特蒙德还没有收到任何关于哈兰德的正式报价，多特蒙德方面知道切尔西对哈兰德感兴趣，然而他们的立场很明确，如果没有一份疯狂的报价，他会留下来。\n如果哈兰德留在多特，明年夏天将有不少俱乐部来竞争，毕竟7500万欧元违约金生效。'],"['多特蒙德', '切尔西', '哈兰德']",https://bdimg1.qunliao.info/tos-cn-i-j5hyufq5o6/fastdfs6/M00/28/F6/rBUESWDwLD2AQp8mAAJAZ9TFIBk520.jpg~tplv-j5hyufq5o6-crop:280:210.jpeg
2146783,https://dongqiudi.com/articles/2146783.html,所以，这630万英镑（740万欧元）到底是转会费...,李巴乔i,07-15 20:27,['所以，这630万英镑（740万欧元）到底是转会费还是签字费？如果这是签字费，那我就真的想骂人了！我也就是看到新闻，所以我自己都用的问号，求解答。'],"['拜仁慕尼黑', '奥马尔-理查兹']",https://xyimg1.qunliao.info/fastdfs6/M00/28/F6/280x210/crop/-/rBUESWDwKlGAfLSgAAFMj3LPl2c057.jpg
2146135,https://dongqiudi.com/articles/2146135.html,欧洲杯五大远射丨达姆斯高献圆月弯刀，希克远程制导当选最佳,体育百科,07-15 20:09,[],"['勒沃库森', '桑普多利亚', '希克', '米克尔-达姆斯高']",https://csimg2.qunliao.info/fastdfs6/M00/28/DB/280x210/crop/-/rBUCgGDv63eANOnmAAw1mEMiAhw910.jpg
2146612,https://dongqiudi.com/articles/2146612.html,放松心情，拉什福德和桑乔乘坐私人飞机一起外出度假,ETChalmers,07-15 19:20,"['据《邮报》的消息，拉什福德和桑乔已一起乘坐私人飞机去海岛度假了。', '欧洲杯决赛，英格兰点球大战输给意大利，拉什福德、桑乔和萨卡三名罚丢点球的英格兰在社交媒体上遭遇了严重的种族歧视。', '报道称，拉什福德和桑乔已结伴乘坐私人飞机前往坐落于北美洲大西洋和加勒比海的英属西印度岛群——特克斯和凯科斯群岛度假了。']","['英格兰', '多特蒙德', '曼联', '拉什福德', '桑乔']",https://xyimg1.qunliao.info/fastdfs6/M00/28/ED/280x210/crop/-/rBUESWDwF2mALJV9AAD3d5d0nUk164.jpg
2146592,https://dongqiudi.com/articles/2146592.html,回归首秀，皮什切克带领家乡球队取得季前赛开门红,波兰足球新闻,07-15 19:14,"['当地时间7月14日晚，皮什切克在热身赛中完成了回归戈恰乌科维采的首秀，他以队长身份带领球队在首场季前赛中取得胜利。', '戈恰乌科维采在周三迎来了与KS Unia Turza Śląska的比赛，对手是一支第五级别联赛球队。裁判因突降暴雨在第75分钟中断了比赛，巴伦为戈恰乌科维采打入全场唯一进球。', '本场比赛首发并出任右后卫的皮什切克在社交媒体上发布了球队训练的照片，并配文“力量、激情与充分的信念，我们在工作”。', '这名波兰前国脚在时隔20年后回到了家乡球队。他当年是从戈恰乌科维采青年队转会到扎布热格瓦雷克的，后来他被柏林赫塔签下，期间租借为卢宾效力过。司职前锋的皮什切克后被改造成了后卫，并加盟多特蒙德，一直效力了11年。', '上赛季，戈恰乌科维采取得了波丙联赛(第四级别)第三组第七名的成绩，皮什切克在赛季临近尾声时还回到了球队帮忙。下赛季，他将与球队冲击所在分区仅有的一个升级名额。', '戈恰乌科维采还将进行三场季前赛，对手分别是KS Ruch Radzionkow(17日，第五级)、GKS卡托维采(24日，第二级)和KS Unia Dąbrowa Córnicza(31日，第五级)。', '参考消息来源：社交媒体']","['多特蒙德', '皮什切克', '戈恰乌科维采']",https://xyimg1.qunliao.info/fastdfs6/M00/28/EC/280x210/crop/-/rBUESWDwF1eAUlpDAARhqbYFkGY850.jpg
2146301,https://dongqiudi.com/articles/2146301.html,索默一个人撑起瑞士后防线，超级门神开挂送法国队回家,体育百科,07-15 18:59,['索默一个人撑起瑞士后防线，超级门神开挂送法国队回家'],"['瑞士', '门兴格拉德巴赫', '索默']",https://xyimg1.qunliao.info/fastdfs6/M00/28/E2/280x210/crop/-/rBUCgGDv_cOAa9nvAA0eXtHjiwA255.jpg
2146442,https://dongqiudi.com/articles/2146442.html,德天空：多特已经拒绝切尔西向哈兰德提出的报价,Gambino,07-15 18:54,"['据德国天空体育的消息，多特蒙德拒绝了切尔西对哈兰德的报价。', '根据此前的消息，图赫尔希望在今年夏天引进一名前锋，哈兰德是他的主要引援目标，而切尔西打算开出球员加转会费的报价。', '德国天空体育表示，多特蒙德已经拒绝切尔西对哈兰德的报价，蓝军的报价中包括将亚伯拉罕或者奥多伊作为交易的一部分。', '哈兰德上赛季代表多特蒙德参加41场比赛，他打进41球，送出10次助攻。']","['多特蒙德', '切尔西', '哈兰德']",https://xyimg1.qunliao.info/fastdfs6/M00/28/E9/280x210/crop/-/rBUCgGDwEyCAEQDOAAKWkIuq9F0102.jpg
2146407,https://dongqiudi.com/articles/2146407.html,小飞侠罗本宣布第二次退役：我决定结束球员生涯，谢谢大家！,给您点个赞,07-15 18:48,"['7月15日，37岁的“小飞侠”罗本在社交媒体发文，第二次宣布自己挂靴，他也在此感谢了球迷对自己的支持。', '罗本在社交媒体写道：“亲爱的朋友们，我决定停止我的足球生涯，这是一个非常艰难的选择。我要感谢大家的支持。”', '此外，罗本还特别发表了一段长文，说明了自己再次退役的决定：', '“我的朋友们，我决定停止我的足球生涯。一年前我宣布作为格罗宁根的一名球员复出，我以极大的精力和热情开始了这次冒险。很快我需要处理我身体出现的问题，这让我很长一段时间内不能参加比赛。经过漫长的恢复，我终于出现在赛季最后几场比赛。”', '“回顾上个赛季，我不得不得出一个结论：我对于自己的比赛时间很失望。我事先知道这个可能性，但我接受了挑战，并付出一切。不仅仅是我，俱乐部里每个人和我周围的每个人都一直在帮助并支持我，所有球迷的热情和支持并没有让我无动于衷。”', '“最后一场比赛之后，我说我会花时间来对未来做出明智的决定。比赛不久后我又开始训练，对我来说在几个月前就建立体能储备是很重要的，这样我就可以从身体的角度来看看我的感觉是否良好，以及再坚持一年的选择是否现实。只是我的身体没有给我良好的感觉以及信心，所以我决定停下来。”', '“从感情方面讲，这是一个十分艰难的决定，因为我内心的足球热情依然在燃烧，尤其是在展望未来球场可以座无虚席的情况下，我想享受足球并且回报我的粉丝们，但是一切都会有终点，从现实的角度考虑，我还是选择了退役，从今天起，我将不再是一名球员，而是我们格罗宁根俱乐部的支持者。”', '“我要感谢所有球迷在过去1年中美好而温暖的支持，希望大家能在满座的体育场里度过一个美好的赛季，但更重要的是身体健康！”', '在2019年结束拜仁生涯之后，罗本一度宣布了自己退役的消息，不过他又在20/21赛季宣布复出，并加盟了家乡球队格罗宁根。', '不过在重回荷兰之后，37岁的罗本依然没有完全摆脱伤病的困扰，上赛季为格罗宁根各项赛事仅出场7次，收获2个助攻。此前，罗本也因伤缺席了格罗宁根新赛季的季前训练。']","['荷兰', '拜仁慕尼黑', '格罗宁根', '罗本']",https://xyimg1.qunliao.info/fastdfs6/M00/28/E8/280x210/crop/-/rBUCgGDwEp2AVo4XAA915aLS-Y4828.jpg
2146352,https://dongqiudi.com/articles/2146352.html,沙尔克vs汉博恩07友谊赛简评,午夜球评,07-15 18:08,"['在战胜勒拉克豪森之后，沙尔克的第二场友谊赛是6月27日面对Hamborn 07。对手同样是来自德国第六级别联赛 LANDESLIGA NIEDERRHEIN的队伍。特罗德连场帽子戏法，试训小将米哈伊洛夫梅开二度，拉曼、萨内、伊德里奇、派林格、贝克尔、梅尔詹、卡明斯基、布热拉布、艾丁各入一球。最终，沙尔克14:0战胜对手。', '格拉默吉斯依旧排出532阵型，不过与上一场友谊赛相比，球队的阵容已经发生了一定的变化。总体而言，沙尔克是将上一场比赛上下半场的首发阵容进行了一定的交错调整，以便尝试更多的人员搭档组合。左右边翼卫，中卫，中场，前锋，基本上上一场比赛出现过的组合，本场比赛不会出现。这是上半场比赛的首发阵容，新援派林格获得首发机会。', '开场不到4分钟，沙尔克就取得了进球。这是来自右边路的连续配合，虽然对方第一下做出了防守，但沙尔克随即完成反抢，拉曼小角度爆射破门。', '或许是主教练的战术安排，又或者是派林格在中路站不住起不到支点作用的缘故，比起上一场比赛疯狂起传中球，本场的沙尔克的战术似乎要更加精细一些。对方排出了一个接近541的阵型，对于边路的空间是一个挤压。在右边路空间明显变小的情况下，沙尔克更愿意通过更多的传球和配合从肋部破局，试图制造一些倒三角机会，通过脚下而非头顶威胁对方球门。这一次沙尔克倒三角传球被挡，但萨内通过角球头球破门。', '这是进攻中一次成功的重心转移。有意无意，皮球从右路来到了相对空旷的左路。恰尔汉奥卢和门迪尔形成配合，后者杀入禁区，完成过人后倒三角，伊德里奇推射轻松破门。', '上一场比赛特罗德锋霸级别的表现，显然不能被派林格复制。拉曼更多会游弋到禁区外围拿球，而恰尔汉奥卢的传中质量远不如奥维扬，而右边的兰夫特又更多要来传倒三角，这导致沙尔克两条边路的进攻效率是要下降很多的。', '不过派林格还是在本场比赛打开了自己的进球账户。贝克尔送出过顶球，禁区内拉察头球摆渡，派林格推射破门。', '这是下半场比赛的首发阵容。中场布热拉布出现在了居中中卫的位置上，梅尔詹顶到锋线，而来自泽尼特的试训小将米哈伊洛夫出现在了右中前卫的位置上。不过由于博兹多安比赛中的疑似伤情，艾丁替补他出场。布热拉布回到中场，防线右半扇则依次向左平移。', '特罗德的出场，代表着禁区内又有了可以信赖的接应点；右边贝克尔，左边奥维扬，两条边路的传中也有了保障。从数据和场面来看，球队下半场的表现的确是要比上半场精彩一些。频繁获得角球机会，也可以侧面体现出传中的大量应用。', '下半场的进球来得很快，还不到半分钟时间，米哈伊洛夫就和贝克尔在右边路完成连续配合，后者倒三角传中，米哈伊洛夫射上角得分。这个进球总体而言和上半场伊德里奇的进球是比较类似的。', '两分钟后，又是米哈伊洛夫和贝克尔形成配合，这次进球者和助攻者的身份调了个个。贝克尔低射远角得手。', '右路的进攻在下半场前十分钟十分活跃。这又是米哈伊洛夫完成推进，贝克尔形成传中，梅尔詹禁区内完成摆脱后打远角再下一城。', '不过在这个球之后，球队的进攻主导换到了左边奥维扬一侧。再加上博兹多安的受伤让右边翼卫的人选换成了艾丁，一定程度上也是削弱了这一侧进攻的锐度。奥维扬的传中球高低皆备，特罗德的表演时间来了。', '特罗德先是依靠点球破门，随后又在角球中，后点接到帕尔松头球摆渡，打门得手。这是贝克尔难得从中卫位置上杀到对方底线附近，送出的传中球帮助特罗德连场上演帽子戏法。', '39号米哈伊洛夫尽管只是来试训的小将，但他的发挥却相对出色。甚至还在比赛中和队友完成撞墙配合后，打出一记精彩的远射。在球队目前的中前卫人选里，他可以说是拉察之后表现第二好的队员了。目前，球队也已经与他签下了一份包含买断条款的合同。', '此外，这是沙尔克战术角球再形成传中，卡明斯基抢前点破门。', '沙尔克前场完成反抢，布热拉布与队友配合后禁区外左脚远射破门。', '小将艾丁接到队友传球，面对对方门将冷静打门得手。', '总体而言，这虽然是一场大比分的胜利，但球队所展现的却没有那么出色。战术执行力没有很好地展现，比赛中更是充斥着低级的失误。赢球只是因为沙尔克是准德甲级别的队伍，而对方只是一支连球员受伤都是替补门将进场帮忙医治的低级别联赛队伍。这是个人能力的大胜，而这显然不是友谊赛所想要达到的目的。']",['沙尔克04'],https://xyimg1.qunliao.info/fastdfs6/M00/28/E5/280x210/crop/-/rBUCgGDwCI6ATi-TAALxyj742pk588.jpg
